,name_server,key,Price,name_environment,CPU,RAM,value_avg_mean_cpu,value_avg_min_cpu,value_avg_max_cpu,daily_avg_max_diff_cpu,value_avg_std_cpu,days_max100,days_avg_sup_95_cpu,days_avg_lower5_cpu,value_avg_mean_mem,value_avg_min_mem,value_avg_max_mem,daily_avg_max_diff_mem,value_avg_std_mem,days_max97,days_avg_sup_95_mem,days_avg_lower5_mem
2156,SWPCFRGKY422,2#32,2025.75,Prod,2,32,10.98817312430752,7.036605832627118,58.43609195133004,51.399486118702924,8.488873148177245,50.0,0.0,300.0,20.498095686841918,11.735676641726712,28.3434302170904,16.607753575363688,4.736929326551298,0.0,0.0,0.0
2157,SWPCFRDIY703,16#64,10665.3,Prod,16,64,9.607219792027697,0.7640920524246703,32.304270694962334,31.540178642537665,7.198757553783956,4.0,0.0,177.0,23.79518836856913,5.524138055828394,88.79116263545812,83.26702457962973,20.473642278948752,0.0,0.0,37.0
2158,SWPCFRNXH654441,2#16,1135.15,Prod,2,16,5.580907810865194,2.926011238043414,14.234613003463524,11.30860176542011,1.4684716175939005,15.0,0.0,202.0,35.84674134513421,14.709249270683916,71.14822166437114,56.43897239368722,12.172102708651384,0.0,0.0,0.0
2159,SWDCFRNXP585628,2#4,470.85,Dev,2,4,6.783056719226097,3.425964969566224,40.65000480913371,37.22403983956749,7.882146161218662,6.0,0.0,75.0,57.52466321284668,41.43271961666667,82.12231660346045,40.68959698679378,7.932271994603005,0.0,0.0,0.0
2160,SLBCFRM32631,2#16,1135.15,Bench,2,16,2.518979982468628,2.026992833333332,3.8295750149520327,1.8025821816187007,0.2030457531861775,0.0,0.0,364.0,39.267791310462734,13.455539005043732,43.68787395312834,30.232334948084606,4.853279017669339,0.0,0.0,0.0
2161,SLPCFRGM0012,2#16,1135.15,Prod,2,16,1.8238037333745956,1.2021029751624217,3.2284762130434816,2.02637323788106,0.5203781676722038,1.0,0.0,361.0,37.42960942830027,20.812408197585185,90.63334883827628,69.82094064069109,6.641908945592058,5.0,0.0,0.0
2162,SLBCFRFLA188,2#8,689.85,Bench,2,8,17.80888170159111,11.581915534432785,23.36761758467433,11.785702050241547,2.1953274736372594,1.0,0.0,0.0,96.43043821001771,95.22244728032258,97.78486968500223,2.5624224046796513,0.4601936707777192,309.0,309.0,0.0
2163,SLBCFRM31097,2#128,9657.5,Bench,2,128,4.64828349427158,0.7033111420289905,25.3562294625,24.65291832047101,7.050034885939435,3.0,0.0,309.0,16.283560817546412,2.6600169850809863,46.73229786964946,44.07228088456847,13.851878163966399,0.0,0.0,219.0
2164,SLPCFRM31459,8#64,5332.65,Prod,8,64,5.786714178767287,2.6940881580098828,9.739110148611116,7.045021990601233,1.4255096420351712,0.0,0.0,307.0,35.219622545896726,5.837304570284175,84.19059933213626,78.35329476185208,18.473901615068595,20.0,0.0,4.0
2165,SLPCFRDH8686,4#16,1383.35,Prod,4,16,1.1256264761279295,0.9213147136973192,1.4610557507246404,0.5397410370273212,0.09688485522376385,0.0,0.0,364.0,40.440757995407544,12.766109031686184,45.34135575895099,32.575246727264805,4.248858106426505,0.0,0.0,0.0
2166,SLBCFRP42464,2#16,1135.15,Bench,2,16,13.02388628538457,5.47472836388889,68.52126008002874,63.046531716139846,14.053859612680943,0.0,0.0,222.0,85.21558366601853,15.084447821851612,93.07390301685597,77.98945519500435,9.733580931405728,68.0,0.0,0.0
2167,SLBCFRNXFDC3573,2#8,689.85,Bench,2,8,0.9916623575737663,0.6810250887152769,2.559050136566329,1.878025047851052,0.169283258859964,0.0,0.0,215.0,55.109976249177556,20.84296291581705,66.00392718818733,45.16096427237028,8.665321498071592,0.0,0.0,0.0
2168,SLPCFRNXQ436375,16#128,15997.95,Prod,16,128,6.797848769868396,0.1987317180555556,18.166334265217397,17.967602547161842,6.676780389404294,0.0,0.0,63.0,30.027375831582894,5.488504265408608,94.1377887323361,88.6492844669275,18.031119615320065,4.0,0.0,16.0
2169,SLPCFRCWO041,2#4,470.85,Prod,2,4,1.8736825647201665,1.2612996800152576,3.313661281677021,2.0523616016617634,0.3724249959420539,5.0,0.0,364.0,89.72872801891188,80.0410741523565,93.73996040182156,13.698886249465062,2.0755544184151704,209.0,0.0,0.0
2170,SLBCFRCVH662,2#4,470.85,Bench,2,4,2.553352224697148,1.9943500275362307,3.3451648930555566,1.350814865519326,0.25688483176360394,0.0,0.0,364.0,88.61809643500824,65.0512046974165,93.87836628030296,28.82716158288646,2.8250529863590272,116.0,0.0,0.0
2171,SLDCFRNXM324380,2#4,470.85,Dev,2,4,0.5419940776756823,0.287422479710141,1.5043504275362252,1.2169279478260842,0.17768236603318663,0.0,0.0,55.0,42.76024855571836,39.2742613961583,47.96085975940612,8.686598363247818,4.59011976865752,0.0,0.0,0.0
2172,SWDCFRECT738,2#4,470.85,Dev,2,4,4.688081732438776,2.325041423954802,19.478245299350203,17.153203875395402,1.920410701660955,12.0,0.0,353.0,59.10257506098137,40.20716296220159,72.36375191249078,32.15658895028919,5.873663148163859,0.0,0.0,0.0
